"elementor-widget-container href","attachment-medium src","elementor-heading-title","elementor-heading-title 2","elementor-heading-title href"
"https://www.mondial-ai.com/","https://ki-verband.de/wp-content/uploads/2025/11/monidal_ai_gmbh-300x300.png","Healthcare & Life Sciences","Mondial AI GmbH","https://www.mondial-ai.com/"
"https://www.moresophy.com/","https://ki-verband.de/wp-content/uploads/2025/11/moresophy_gmbh-300x300.png","AI Techstack","MORESOPHY GmbH","https://www.moresophy.com/"
"https://ai.motius.de/","https://ki-verband.de/wp-content/uploads/2025/11/motius-300x300.png","Product & Process Development","Motius GmbH","https://ai.motius.de/"
"https://musemachine.de/","https://ki-verband.de/wp-content/uploads/2025/11/musemachine_ug-300x300.png","Product & Process Development","MuseMachine UG","https://musemachine.de/"
"https://naointelligence.com/","https://ki-verband.de/wp-content/uploads/2026/03/nao_intelligence_gmbh-2-300x300.png","Product & Process Development","Nao Intelligence GmbH","https://naointelligence.com/"
"https://natif.ai/de/","https://ki-verband.de/wp-content/uploads/2025/11/natif_ai-300x300.png","Product & Process Development","Natif AI","https://natif.ai/de/"
"https://neo-law.de/","https://ki-verband.de/wp-content/uploads/2025/11/neo.law_technology_gmbh-300x300.png","Legal & Compliance","Neo.Law Technology GmbH","https://neo-law.de/"
"http://www.neofonie.de/","https://ki-verband.de/wp-content/uploads/2025/11/neofonie-300x300.png","Consulting","Neofonie GmbH","http://www.neofonie.de/"
"https://www.neomo.com/","https://ki-verband.de/wp-content/uploads/2025/11/neomo_gmbh-300x300.png","AI Techstack","NEOMO GmbH","https://www.neomo.com/"
"https://neuland-ai.com/","https://ki-verband.de/wp-content/uploads/2025/11/neuland_ai-300x300.png","Product & Process Development","neuland AI","https://neuland-ai.com/"
"https://www.neunzehn.io/","https://ki-verband.de/wp-content/uploads/2025/11/neunzehn_innovations_gmbh-300x300.png","AI Techstack","neunzehn innovations GmbH","https://www.neunzehn.io/"
"https://neura-robotics.com/de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-13-300x300.png","Robotics","NEURA Robotics","https://neura-robotics.com/de/"
"https://www.neuraflow.de/","https://ki-verband.de/wp-content/uploads/2025/11/neuraflow_gmbh-300x300.png","Data & Analytics","neuraflow GmbH","https://www.neuraflow.de/"
"https://neuraforce.com/","https://ki-verband.de/wp-content/uploads/2025/11/neuraforce-300x300.png","IT & Security","neuraforce GmbH","https://neuraforce.com/"
"https://neuroforge.de/","https://ki-verband.de/wp-content/uploads/2025/11/neuroforge_black_cmyk-300x39.png","Data & Analytics","NeuroForge GmbH & Co. KG","https://neuroforge.de/"
"https://neurologiq.com/","https://ki-verband.de/wp-content/uploads/2025/11/neurologiq_neu-300x300.png","Product & Process Development","NeurologIQ Engineering GmbH","https://neurologiq.com/"
"https://www.alphaneural.io/","https://ki-verband.de/wp-content/uploads/2025/11/neurotech_ai_solutions_gmbh-300x86.png","AI Techstack","Neurotech AI Solutions GmbH","https://www.alphaneural.io/"
"https://neurovexon.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-40-300x300.png","AI Techstack","NeuroVexon UG (haftungsbeschränkt)","https://neurovexon.com/"
"https://neusinger.ai/","https://ki-verband.de/wp-content/uploads/2025/11/neusinger.ai-300x300.png",",","Customer Service","https://neusinger.ai/"
"https://newbizdigital.de/","https://ki-verband.de/wp-content/uploads/2025/11/new_business_digital-300x300.png","Consulting","new.business.digital UG","https://newbizdigital.de/"
"https://www.newboxes.com/","https://ki-verband.de/wp-content/uploads/2025/11/newboxes-300x300.png","Product & Process Development","newboxes solutions GmbH","https://www.newboxes.com/"
"https://www.newnow.group/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-29-300x300.png","Consulting","NewNow Group Gmbh","https://www.newnow.group/"
"https://www.nexalta.com/","https://ki-verband.de/wp-content/uploads/2025/11/nexalta_networks_gmbh-300x300.png","AI Techstack","NEXALTA NETWORKS GmbH","https://www.nexalta.com/"
"https://nexamind.io/","https://ki-verband.de/wp-content/uploads/2025/11/nexamind_gmbh-300x300.png","AI Techstack","nexamind GmbH","https://nexamind.io/"
"https://nexperts.academy/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-11-300x300.png","Consulting","NEXperts Academy GmbH","https://nexperts.academy/"
"https://nibiru-systems.de/","https://ki-verband.de/wp-content/uploads/2025/11/nibiru-300x300.png","Consulting","Nibiru Systems GmbH","https://nibiru-systems.de/"
"https://www.niologic.com/de/","https://ki-verband.de/wp-content/uploads/2025/11/niologic-300x300.png","Consulting","Niologic GmbH","https://www.niologic.com/de/"
"http://nocturne.one/","https://ki-verband.de/wp-content/uploads/2025/11/nocturne-300x300.png","Healthcare & Life Sciences","Nocturne GmbH","http://nocturne.one/"
"https://www.nooxit.com/","https://ki-verband.de/wp-content/uploads/2025/11/nooxit-300x300.png","Product & Process Development","Nooxit GmbH","https://www.nooxit.com/"
"https://www.novamotum.net/","https://ki-verband.de/wp-content/uploads/2025/11/nova_motum_services_und_consulting_gmbh-300x300.png","IT & Security","nova motum® Services & Consulting GmbH","https://www.novamotum.net/"
"https://novelsense.com/","https://ki-verband.de/wp-content/uploads/2025/11/novel_sense-300x61.png","Data & Analytics","NovelSense UG","https://novelsense.com/"
"https://www.nuwacom.ai/","https://ki-verband.de/wp-content/uploads/2025/11/nuwacom_gmbh-300x300.png","AI Techstack","nuwacom GmbH","https://www.nuwacom.ai/"
"https://nyris.io/","https://ki-verband.de/wp-content/uploads/2025/11/nyris.png",",","Manufacturing","https://nyris.io/"
"https://www.oediv.de/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-24-300x300.png","Data & Analytics","OEDIV KG","https://www.oediv.de/"
"https://omega-space.org/","https://ki-verband.de/wp-content/uploads/2025/11/omega_space-300x300.png","Sonstiges","Omega Space GmbH","https://omega-space.org/"
"https://ommm.ai/","https://ki-verband.de/wp-content/uploads/2025/11/ommm_gmbh-300x300.png","Product & Process Development","OMMM Operations Management Solutions GmbH","https://ommm.ai/"
"https://www.omnius.com/","https://ki-verband.de/wp-content/uploads/2025/11/omni_us-300x300.png","Finance & Insurance","Omni:us","https://www.omnius.com/"
"https://omnifact.ai/","https://ki-verband.de/wp-content/uploads/2025/11/omnifact_gmbh-300x300.png","AI Techstack","Omnifact GmbH","https://omnifact.ai/"
"https://onethousand.ai/","https://ki-verband.de/wp-content/uploads/2025/11/one_thousand_gmbh-300x300.png","Consulting","One Thousand","https://onethousand.ai/"
"https://www.onsei.de/","https://ki-verband.de/wp-content/uploads/2025/11/onsei-300x300.png",",","Customer Service","https://www.onsei.de/"
"https://oofone.de/","https://ki-verband.de/wp-content/uploads/2025/11/oofone_gmbh-300x300.png","Finance & Insurance","OofOne GmbH","https://oofone.de/"
"https://opotoc.com/","https://ki-verband.de/wp-content/uploads/2025/11/opotoc_gmbh-300x300.png","Consulting","opotoc GmbH","https://opotoc.com/"
"https://osphim.com/","https://ki-verband.de/wp-content/uploads/2025/11/osphim_gmbh_i.g.-300x300.png","Manufacturing","OSPHIM GmbH","https://osphim.com/"
"https://otea.digital/","https://ki-verband.de/wp-content/uploads/2025/11/otea_digital-300x300.png","Consulting","OTEA Digital","https://otea.digital/"
"https://www.overf.ly/","https://ki-verband.de/wp-content/uploads/2025/11/overfly-300x61.png","Product & Process Development","Overfly GmbH","https://www.overf.ly/"
"http://www.oxolo.com/","https://ki-verband.de/wp-content/uploads/2025/11/oxolo-300x300.png","Sales & Marketing","Oxolo GmbH","http://www.oxolo.com/"
"https://p-cation.de/","https://ki-verband.de/wp-content/uploads/2025/11/p_cation-300x300.png",",","Consulting","https://p-cation.de/"
"https://pacemaker.ai/","https://ki-verband.de/wp-content/uploads/2025/11/pacemaker-300x300.png",",","Customer Service","https://pacemaker.ai/"
"https://paiqo.com/","https://ki-verband.de/wp-content/uploads/2025/11/paiqo-300x300.png",",","Customer Service","https://paiqo.com/"
"https://www.palatin.ai/","https://ki-verband.de/wp-content/uploads/2025/11/palatin_intelligent_solutions_gmbh-300x300.png","Consulting","Palatin Intelligent Solutions GmbH","https://www.palatin.ai/"
"https://panos.ai/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-3-300x300.png","Product & Process Development","Panos AI GmbH","https://panos.ai/"
"https://www.paradatec.de/","https://ki-verband.de/wp-content/uploads/2025/11/paradatec-300x300.png",",","Data & Analytics","https://www.paradatec.de/"
"https://www.paretos.com/","https://ki-verband.de/wp-content/uploads/2025/11/paretos-300x300.png",",","AI Techstack","https://www.paretos.com/"
"https://www.parloa.com/","https://ki-verband.de/wp-content/uploads/2025/11/parloa-300x300.png","Customer Service","Parloa GmbH","https://www.parloa.com/"
"https://www.patris.ai/","https://ki-verband.de/wp-content/uploads/2025/11/patris.ai-300x300.png","Sonstiges","patris.ai (eingetragen: Schipp & Sohn UG)","https://www.patris.ai/"
"https://pattern-pulse.de/","https://ki-verband.de/wp-content/uploads/2026/03/Pattern-Pulse-300x300.png","AI Techstack","Pattern & Pulse (CCJ Development UG (haftungsbeschränkt))","https://pattern-pulse.de/"
"https://www.peregrine.ai/","https://ki-verband.de/wp-content/uploads/2025/11/peregrine_technologies-300x300.png","Transport & Mobility","Peregrine Technologies GmbH","https://www.peregrine.ai/"
"https://www.yellowshift.eu/","https://ki-verband.de/wp-content/uploads/2025/11/perelyn-300x300.png","Consulting","Perelyn GmbH","https://www.yellowshift.eu/"
"https://phantasma.global/","https://ki-verband.de/wp-content/uploads/2025/11/phantasma-300x300.png","Transport & Mobility","Phantasma Labs","https://phantasma.global/"
"https://phnxalpha.de/","https://ki-verband.de/wp-content/uploads/2025/11/phnx_alpha_gmbh-300x300.png","AI Techstack","Phnx Alpha GmbH","https://phnxalpha.de/"
"https://www.photonicinsights.com/","https://ki-verband.de/wp-content/uploads/2025/11/photonic-300x300.png","AI Techstack","Photonic Insights UG","https://www.photonicinsights.com/"
"https://www.picalike.com/","https://ki-verband.de/wp-content/uploads/2025/11/picalike_gmbh-300x114.png","Data & Analytics","Picalike GmbH","https://www.picalike.com/"
"https://pionatic.com/","https://ki-verband.de/wp-content/uploads/2025/11/pionatic_gmbh-300x300.png","Data & Analytics","pionatic GmbH","https://pionatic.com/"
"https://www.plan-d.com/","https://ki-verband.de/wp-content/uploads/2025/11/plan_d-300x300.png","Consulting","Plan D GmbH","https://www.plan-d.com/"
"https://pmd-manageering.de/","https://ki-verband.de/wp-content/uploads/2025/11/pmd_manageering-300x300.png","Consulting","pmd manageering","https://pmd-manageering.de/"
"https://point-8.de/","https://ki-verband.de/wp-content/uploads/2025/11/point8-300x300.png",",","Data & Analytics","https://point-8.de/"
"https://polarise.eu/","https://ki-verband.de/wp-content/uploads/2026/03/Polarise-300x300.png","Sonstiges","Polarise GmbH","https://polarise.eu/"
"https://polit-x.de/","https://ki-verband.de/wp-content/uploads/2025/11/polit_x-300x300.png","Data & Analytics","Polit-X (HAUPTSTÄDTISCHE Verlags- & Beratungsgesellschaft HBVG mbH)","https://polit-x.de/"
"https://www.possehl-analytics.com/","https://ki-verband.de/wp-content/uploads/2025/11/possehl-300x300.png","Data & Analytics","Possehl Analytics GmbH","https://www.possehl-analytics.com/"
"https://prenode.de/","https://ki-verband.de/wp-content/uploads/2025/11/prenode-300x300.png","AI Techstack","prenode GmbH","https://prenode.de/"
"https://privacy-solutions.org/","https://ki-verband.de/wp-content/uploads/2025/11/privacy_solutions-300x300.png","IT & Security","Privacy Solutions GmbH","https://privacy-solutions.org/"
"https://www.getmaia.ai/","https://ki-verband.de/wp-content/uploads/2025/11/prodlane_gmbh-300x300.png","Data & Analytics","Prodlane GmbH","https://www.getmaia.ai/"
"https://profvalmed.com/","https://ki-verband.de/wp-content/uploads/2025/11/prof_valmed_validated_medical_information_gmbh-300x300.png","Healthcare & Life Sciences","Prof. Valmed – validated medical information GmbH","https://profvalmed.com/"
"https://www.promptmeplease.ai/","https://ki-verband.de/wp-content/uploads/2025/11/bruederchen_und_schwesterchen_gmbh-300x300.png","Sonstiges","promptmeplease.ai / Brüderchen & Schwesterchen GmbH","https://www.promptmeplease.ai/"
"https://propertyexpert.de/","https://ki-verband.de/wp-content/uploads/2025/11/property_expert-300x300.png","Finance & Insurance","PropertyExpert GmbH","https://propertyexpert.de/"
"https://prozessx.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-35-300x300.png","IT & Security","ProzessX eGbR","https://prozessx.com/"
"https://qdrant.tech/","https://ki-verband.de/wp-content/uploads/2025/11/qdrant-300x300.png","AI Techstack","Qdrant Solutions GmbH","https://qdrant.tech/"
"https://www.qnovi.de/","https://ki-verband.de/wp-content/uploads/2025/11/qnovi_gmbh-300x300.png","Product & Process Development","Qnovi GmbH","https://www.qnovi.de/"
"https://www.quantpi.com/","https://ki-verband.de/wp-content/uploads/2025/11/quantpi-296x300.png",", ,","AI Techstack","https://www.quantpi.com/"
"https://www.q-gaming.com/","https://ki-verband.de/wp-content/uploads/2025/11/quantum_gaming_gmbh-300x300.png","AI & Machine Learning","Quantum Gaming GmbH","https://www.q-gaming.com/"
"https://www.qurix.tech/","https://ki-verband.de/wp-content/uploads/2025/11/qurix-300x300.png","AI Techstack","qurix Technology GmbH","https://www.qurix.tech/"
"https://qymatix.de/de/","https://ki-verband.de/wp-content/uploads/2025/11/qymatix_gmbh.png","Sales & Marketing","Qymatix Solutions GmbH","https://qymatix.de/de/"
"https://rabbitai.de/","https://ki-verband.de/wp-content/uploads/2025/11/rabbitai-300x300.png","Media, Communication & Culture","rabbitAI GmbH","https://rabbitai.de/"
"https://www.rapyd.ai/","https://ki-verband.de/wp-content/uploads/2025/11/rapyd_ai-300x300.png",",","Data & Analytics","https://www.rapyd.ai/"
"https://www.eneriq.com/","https://ki-verband.de/wp-content/uploads/2025/11/rausch_technology-300x300.png","Energy & Sustainability","RAUSCH Technology GmbH","https://www.eneriq.com/"
"https://www.redorbit.ai/","https://ki-verband.de/wp-content/uploads/2026/03/red_ordbit-300x300.png","Product & Process Development","RedOrbit GmbH","https://www.redorbit.ai/"
"https://ki-verband.de/community/ki-unternehmen/","https://ki-verband.de/wp-content/uploads/2025/11/referenta_gmbh-300x76.png","AI Techstack","Referenta GmbH","https://ki-verband.de/community/ki-unternehmen/"
"https://regtech-berlin.com/","https://ki-verband.de/wp-content/uploads/2025/11/KI-BV","Consulting","RegTech Beteiliguns- und Beratungs GmbH","https://regtech-berlin.com/"
"https://www.regulaid.de/","https://ki-verband.de/wp-content/uploads/2025/11/regulaid-300x300.png","Legal & Compliance","regulaid GmbH","https://www.regulaid.de/"
"http://www.renumics.com/","https://ki-verband.de/wp-content/uploads/2025/11/renumics.jpg",",","Manufacturing","http://www.renumics.com/"
"https://reqbee.com/","https://ki-verband.de/wp-content/uploads/2025/11/reqbee-300x300.png","Data & Analytics","REQBEE GmbH","https://reqbee.com/"
"https://resourcly.com/","https://ki-verband.de/wp-content/uploads/2025/11/resourcly_gmbh-300x300.png","Manufacturing","Resourcly GmbH","https://resourcly.com/"
"https://rethinkingjob.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-31-300x300.png","AI Techstack","Rethinking Job GmbH","https://rethinkingjob.com/"
"http://www.retorio.com/","https://ki-verband.de/wp-content/uploads/2025/11/retorio-300x300.png","HR & Recruiting","Retorio GmbH","http://www.retorio.com/"
"https://www.revoai.de/","https://ki-verband.de/wp-content/uploads/2025/11/revoai_gmbh-300x300.png","AI & Machine Learning","RevoAI GmbH","https://www.revoai.de/"
"https://www.rhesisi.ai/","https://ki-verband.de/wp-content/uploads/2025/11/rhesis_ai_gmbh-300x300.png","Computer Software","Rhesis AI GmbH","https://www.rhesisi.ai/"
"https://rlvnt.de/","https://ki-verband.de/wp-content/uploads/2025/11/KI-BV","Consulting","rlvnt GmbH","https://rlvnt.de/"
"https://quantumvoice.de/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-49-300x300.png","AI Techstack","RN Edge Solutions GmbH","https://quantumvoice.de/"
"https://kineo.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kineo.ai-300x300.png",", ,","Consulting","https://kineo.ai/"
"https://www.robominds.de/","https://ki-verband.de/wp-content/uploads/2025/11/robominds-300x300.png",", ,","Logistics","https://www.robominds.de/"
"https://genum.ai/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-41-300x300.png","AI Techstack","rockit.consulting GmbH (genum.ai)","https://genum.ai/"
"https://roon-advisory.de/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-25-300x300.png","Consulting","ROON ADVISORY","https://roon-advisory.de/"
"https://www.rubinstein-schmiedel.com/","https://ki-verband.de/wp-content/uploads/2025/11/rs_alphasense-300x300.png","IT & Security","RS AlphaSense GmbH","https://www.rubinstein-schmiedel.com/"
"https://rubinlake.com/","https://ki-verband.de/wp-content/uploads/2025/11/rubinlake_gmbh-300x58.png","Data & Analytics","RUBINLAKE GmbH","https://rubinlake.com/"
"https://www.saboit.de/","https://ki-verband.de/wp-content/uploads/2025/11/sabo_mobile_it-300x300.png","Manufacturing","SABO Mobile IT GmbH","https://www.saboit.de/"
"https://safira.ai/","https://ki-verband.de/wp-content/uploads/2025/11/safira-300x300.png","Retail & Commerce","Safira GmbH","https://safira.ai/"
"https://www.sastrify.com/","https://ki-verband.de/wp-content/uploads/2025/11/sastrify_gmbh-300x300.png","IT & Security","Sastrify GmbH","https://www.sastrify.com/"
"https://www.saypien.io/","https://ki-verband.de/wp-content/uploads/2025/11/saypien_ug-300x300.png","Market Research & Insights","saypien UG","https://www.saypien.io/"
"https://www.scala-value.com/","https://ki-verband.de/wp-content/uploads/2025/11/scala_value_gmbh-300x210.png","IT & Security","Scala Value GmbH","https://www.scala-value.com/"
"https://www.scavenger-ai.com/","https://ki-verband.de/wp-content/uploads/2025/11/scavenger_ai-300x300.png","Data & Analytics","Scavenger AI Gmbh","https://www.scavenger-ai.com/"
"https://www.schoenhofer.de/","https://ki-verband.de/wp-content/uploads/2026/04/Logo_Schoenhofer-Sales-and-Engineering-GmbH-300x300.png","Data & Analytics","Schönhofer Sales and Engineering GmbH","https://www.schoenhofer.de/"
"https://www.scieneers.de/","https://ki-verband.de/wp-content/uploads/2025/11/scieneers-300x300.png","AI Techstack","scieneers GmbH","https://www.scieneers.de/"
"https://www.scriptbakery.de/","https://ki-verband.de/wp-content/uploads/2025/11/scriptbakery-300x300.png",",","AI & Machine Learning","https://www.scriptbakery.de/"
"https://scriptone-solutions.de/","https://ki-verband.de/wp-content/uploads/2025/11/scriptone_solutions_ug-300x300.png","IT & Security","ScriptOne Solutions UG","https://scriptone-solutions.de/"
"https://seedbox-ventures.com/","https://ki-verband.de/wp-content/uploads/2025/11/seedbox_ventures-300x300.png","Product & Process Development","Seedbox Ventures GmbH","https://seedbox-ventures.com/"
"https://www.sensape.com/","https://ki-verband.de/wp-content/uploads/2025/11/sensape-300x95.png","Sales & Marketing","Sensape GmbH","https://www.sensape.com/"
"https://senswork.com/","https://ki-verband.de/wp-content/uploads/2025/11/senswork-300x300.png",", ,","Manufacturing","https://senswork.com/"
"https://www.shadesandcontrast.com/","https://ki-verband.de/wp-content/uploads/2025/11/shadesundcontrast-300x300.png","Consulting","shades&contrast","https://www.shadesandcontrast.com/"
"https://signatrix.com/","https://ki-verband.de/wp-content/uploads/2025/11/logo_signatrix-300x300.png","Retail & Commerce","Signatrix GmbH","https://signatrix.com/"
"https://www.sikom.de/","https://ki-verband.de/wp-content/uploads/2025/11/sikom-300x300.png",",","Customer Service","https://www.sikom.de/"
"https://www.skopos-elements.de/","https://ki-verband.de/wp-content/uploads/2025/11/skopos_elements-300x300.png",", ,","Customer Service","https://www.skopos-elements.de/"
"","","Data & Analytics","SMA Development GmbH","https://sma-dev.de/"
"https://www.snaic.ai/","https://ki-verband.de/wp-content/uploads/2025/11/snaic_gmbh-300x147.jpg","AI Techstack","SNAIC GmbH","https://www.snaic.ai/"
"https://snipclip.com/","https://ki-verband.de/wp-content/uploads/2025/11/snipclip_die_digitale_fabrik_gmbh-300x300.png","Sales & Marketing","SnipClip die digitale Fabrik GmbH","https://snipclip.com/"
"https://www.snipki.de/","https://ki-verband.de/wp-content/uploads/2025/11/snipki-300x300.png","Research & Education","snipKI","https://www.snipki.de/"
"https://sodefa.de/","https://ki-verband.de/wp-content/uploads/2025/11/sodefa-300x300.png","Computer Software","Sodefa GmbH & Co. KG","https://sodefa.de/"
"https://solavieve.com/de/homepage-de/","https://ki-verband.de/wp-content/uploads/2025/11/solavieve-300x300.png","Healthcare & Life Sciences","SolaVieve Technologies GmbH","https://solavieve.com/de/homepage-de/"
"https://www.soventec.de/index.php/de/","https://ki-verband.de/wp-content/uploads/2025/11/soventec-300x300.png",",","Consulting","https://www.soventec.de/index.php/de/"
"https://www.sozial-ki.de/","https://ki-verband.de/wp-content/uploads/2025/11/sozial_ki.png","Sonstiges","Sozial KI UG","https://www.sozial-ki.de/"
"https://www.intellifant.com/","https://ki-verband.de/wp-content/uploads/2025/11/speed4trade_gmbh-300x300.png","IT & Security","Speed4Trade GmbH","https://www.intellifant.com/"
"https://www.spherity.com/de","https://ki-verband.de/wp-content/uploads/2026/06/Spherity-300x300.png","IT & Security","Spherity GmbH","https://www.spherity.com/de"
"https://spinncloud.com/","https://ki-verband.de/wp-content/uploads/2025/11/spinncloud-300x300.png","Product & Process Development","SpiNNcloud Systems GmbH","https://spinncloud.com/"
"https://www.spleenlab.ai/","https://ki-verband.de/wp-content/uploads/2025/11/spleenlab-300x300.png",",","Data & Analytics","https://www.spleenlab.ai/"
"https://splitbot.de/","https://ki-verband.de/wp-content/uploads/2025/11/splitbot_gmbh-300x300.png","Product & Process Development","Splitbot GmbH","https://splitbot.de/"
"https://www.squareneo.de/","https://ki-verband.de/wp-content/uploads/2025/11/squareneo_solutions_gmbh-300x300.png","Product & Process Development","SquareNeo Solutions GmbH","https://www.squareneo.de/"
"https://www.stackable.tech/","https://ki-verband.de/wp-content/uploads/2025/11/stackable-300x300.png",",","Data & Analytics","https://www.stackable.tech/"
"https://www.stat-up.com/","https://ki-verband.de/wp-content/uploads/2025/11/statup-300x300.png","Consulting","STAT-UP Statistical Consulting & Data Science GmbH","https://www.stat-up.com/"
"https://www.statworx.com/de/","https://ki-verband.de/wp-content/uploads/2025/11/statworx-300x300.png",",","Consulting","https://www.statworx.com/de/"
"https://www.steen-digital.de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-10-300x300.png","Product & Process Development","Steen Digital GmbH","https://www.steen-digital.de/"
"https://schottai.com/","https://ki-verband.de/wp-content/uploads/2025/11/stephan_schott-300x300.png","Consulting","Stephan Schott (Schott AI)","https://schottai.com/"
"https://www.subcapitals.com/","https://ki-verband.de/wp-content/uploads/2025/11/subcapitals-300x300.png","Finance & Insurance","Sub Capitals GmbH","https://www.subcapitals.com/"
"https://suhlingtooling.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-11-300x300.png","Product & Process Development","suhling tooling GmbH","https://suhlingtooling.com/"
"https://www.sulzer.de/","https://ki-verband.de/wp-content/uploads/2025/11/sulzer_gmbh-300x300.png",",","Consulting","https://www.sulzer.de/"
"https://supratix.com/","https://ki-verband.de/wp-content/uploads/2025/11/supratix_gmbh-300x90.png","Company Builder & Ökosystem","SupraTix GmbH","https://supratix.com/"
"https://www.surion-group.com/","https://ki-verband.de/wp-content/uploads/2025/11/surion_gmbh-300x103.png","Consulting","Surion GmbH","https://www.surion-group.com/"
"https://susiandjames.com/","https://ki-verband.de/wp-content/uploads/2025/11/susi_und_james-300x300.png","Customer Service","SUSI&James GmbH","https://susiandjames.com/"
"https://sygentiq.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-10-300x300.png","AI Techstack","SygentiQ GmbH","https://sygentiq.com/"
"https://www.symanto.com/","https://ki-verband.de/wp-content/uploads/2025/11/symanto-300x300.png",",","Customer Service","https://www.symanto.com/"
"https://symbiosika.de/","https://ki-verband.de/wp-content/uploads/2025/11/symbiosika_gmbh-300x300.png","IT & Security","Symbiosika GmbH","https://symbiosika.de/"
"https://www.synaos.com/","https://ki-verband.de/wp-content/uploads/2025/11/synaos-300x300.png",",","Logistics","https://www.synaos.com/"
"https://synthavo.eu/","https://ki-verband.de/wp-content/uploads/2025/11/synthavo-300x300.png","Manufacturing","synthavo GmbH","https://synthavo.eu/"
"https://syntik.de/","https://ki-verband.de/wp-content/uploads/2025/11/syntik_gmbh.png","Sonstiges","syntik GmbH","https://syntik.de/"
"http://www.systemhaus-ulm.de/","https://ki-verband.de/wp-content/uploads/2025/11/systemhaus_ulm_gmbh-300x300.png","IT & Security","Systemhaus Ulm GmbH","http://www.systemhaus-ulm.de/"
"https://tagaia.de/","https://ki-verband.de/wp-content/uploads/2025/11/tagaia_gmbh-300x300.png","AI Techstack","tagaia GmbH","https://tagaia.de/"
"https://taod.de/","https://ki-verband.de/wp-content/uploads/2025/11/taod-300x300.png","Consulting","taod Consulting GmbH","https://taod.de/"
"https://www.tchibo.de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-14-300x300.png","Retail & Commerce","Tchibo GmbH","https://www.tchibo.de/"
"https://www.tedexa.de/","https://ki-verband.de/wp-content/uploads/2025/11/tedexa_gmbh-300x300.png","IT & Security","TEDEXA GmbH","https://www.tedexa.de/"
"https://tekkminds.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-20-300x300.png","IT & Security","TekkMinds AG","https://tekkminds.com/"
"https://teqyard.de/","https://ki-verband.de/wp-content/uploads/2025/11/teqard-300x300.png","Data & Analytics","TEQYARD GmbH","https://teqyard.de/"
"https://beeinnovations.ai/","https://ki-verband.de/wp-content/uploads/2025/11/testbee_gmbh-300x295.png","Consulting","testbee GmbH (vorher: BeeInnovations GmbH)","https://beeinnovations.ai/"
"https://www.textverstehen.eu/","https://ki-verband.de/wp-content/uploads/2025/11/textverstehen_gmbh-300x300.png","Data & Analytics","TextVerstehen GmbH","https://www.textverstehen.eu/"
"https://www.theaipeople.de/","https://ki-verband.de/wp-content/uploads/2025/11/the_ai_people-300x300.png","Consulting","The AI People UG (haftungsbeschränkt)","https://www.theaipeople.de/"
"https://www.thepeaklab.ai/","https://ki-verband.de/wp-content/uploads/2025/11/the_peak_lab-300x300.png","Product & Process Development","the peak lab.","https://www.thepeaklab.ai/"
"https://www.thinkowl.de/","https://ki-verband.de/wp-content/uploads/2025/11/thinkowl-300x300.png","Customer Service","ThinkOwl","https://www.thinkowl.de/"
"https://www.tiplu.de/","https://ki-verband.de/wp-content/uploads/2025/11/tiplu_gmbh-300x300.png","Healthcare & Life Sciences","Tiplu GmbH","https://www.tiplu.de/"
"https://www.tiq-solutions.de/","https://ki-verband.de/wp-content/uploads/2025/11/tiq.solutions-300x300.png","Data & Analytics","TIQ Solutions GmbH","https://www.tiq-solutions.de/"
"https://www.tisix.io/","https://ki-verband.de/wp-content/uploads/2025/11/tisix-300x300.png","Consulting","tisix.io GmbH","https://www.tisix.io/"
"https://www.tngtech.com/en.html","https://ki-verband.de/wp-content/uploads/2025/11/tngtech_gmbh-300x158.png","Consulting","TNG Technology Consulting GmbH","https://www.tngtech.com/en.html"
"https://toseo.app/","https://ki-verband.de/wp-content/uploads/2025/11/toseo-300x300.png","Product & Process Development","TOSEO (Tölle GmbH)","https://toseo.app/"
"https://www.tracebloc.io/","https://ki-verband.de/wp-content/uploads/2025/11/tracebloc-300x300.png","AI Techstack","Tracebloc GmbH","https://www.tracebloc.io/"
"https://www.trail-ml.com/","https://ki-verband.de/wp-content/uploads/2025/11/trail-300x300.png","AI Techstack","trail","https://www.trail-ml.com/"
"https://www.transline.de/","https://ki-verband.de/wp-content/uploads/2025/11/transline_deutschland-300x300.png","Sonstiges","Transline Deutschland","https://www.transline.de/"
